URL SURT Directory Filename URLType
https://github.com/tischi/morphoquant com,github)/tischi/morphoquant 201706 oa_pdf/97/07/1688.PMC5469611.pdf non_oads_urls
https://github.com/hallowkm/ com,github)/hallowkm 201706 oa_pdf/9a/45/PSP4-6-383.PMC5488122.pdf oads_urls
https://github.com/assemblx/assemblxweb com,github)/assemblx/assemblxweb 201706 oa_pdf/a2/35/gkx034.PMC5449548.pdf oads_urls
https://github.com/kassambara/ com,github)/kassambara 201706 oa_pdf/b1/74/gkx327.PMC5449613.pdf oads_urls
https://github.com/kassambara/ com,github)/kassambara 201706 oa_pdf/b1/74/gkx327.PMC5449613.pdf non_oads_urls
https://github.com/tbuder/celltrans com,github)/tbuder/celltrans 201706 oa_pdf/b1/aa/10.1177_1177932217712241.PMC5478290.pdf oads_urls
https://github.com/gungorbudak/seten com,github)/gungorbudak/seten 201706 oa_pdf/c1/f6/836.PMC5435856.pdf oads_urls
https://github.com/mgledi/phyfoo/.3 com,github)/mgledi/phyfoo/.3 201706 oa_pdf/d7/05/btx033.PMC5447242.pdf oads_urls
https://github.com/mgledi/phyfoo com,github)/mgledi/phyfoo 201706 oa_pdf/d7/05/btx033.PMC5447242.pdf non_oads_urls
https://github.com/ratschlab/mmr com,github)/ratschlab/mmr 201706 oa_pdf/d8/55/CTMC-17-1709.PMC5421137.pdf non_oads_urls
https://github.com/broadinstitute/picard/releases com,github)/broadinstitute/picard/releases 201706 oa_pdf/df/db/medi-96-e7240.PMC5484233.pdf oads_urls
https://github.com/yingyang/stft_r_git_repo com,github)/yingyang/stft_r_git_repo 201706 oa_pdf/e7/a9/i1534-7362-17-6-1.PMC5461867.pdf oads_urls
https://github.com/chenglilab/markov3d com,github)/chenglilab/markov3d 201706 oa_pdf/ff/c5/gkx086.PMC5449544.pdf oads_urls
https://github.com/chenglilab/markov3d com,github)/chenglilab/markov3d 201706 oa_pdf/ff/c5/gkx086.PMC5449544.pdf non_oads_urls
https://github.com/ryneches/pique com,github)/ryneches/pique 201205 oa_pdf/51/73/gks063.PMC3378898.pdf oads_urls
https://github.com/wash/probing.nucleic com,github)/wash/probing.nucleic 201205 oa_pdf/a9/15/gks009.PMC3378861.pdf oads_urls
https://github.com/chongwu-biostat/methyimpute com,github)/chongwu-biostat/methyimpute 201602 oa_pdf/27/38/kepi-11-02-1145328.PMC4846117.pdf non_oads_urls
https://github.com/paci com,github)/paci 201602 oa_pdf/2f/d7/mBio.01948-15.PMC4752602.pdf non_oads_urls
https://github.com/greenwoodlab/ com,github)/greenwoodlab 201602 oa_pdf/33/7c/btv615.PMC4743629.pdf oads_urls
https://github.com/michaelkyu/scikit-learn-fasterrf com,github)/michaelkyu/scikit-learn-fasterrf 201602 oa_pdf/3f/ef/nihms758266.PMC4772745.pdf oads_urls
https://github.com/hurwitzlab/fizkin com,github)/hurwitzlab/fizkin 201602 oa_pdf/4f/22/ismej2015125a.PMC4737935.pdf oads_urls
https://github.com/michaelgruenstaeudl/waracs com,github)/michaelgruenstaeudl/waracs 201602 oa_pdf/4f/4d/apps.1500120.PMC4760752.pdf oads_urls
https://github.com/jstjohn/seqprep com,github)/jstjohn/seqprep 201602 oa_pdf/73/f4/mBio.02231-15.PMC4742717.pdf oads_urls
https://github.com/aradenbaugh/radia/ com,github)/aradenbaugh/radia 201602 oa_pdf/73/f4/mBio.02231-15.PMC4742717.pdf non_oads_urls
https://github.com/mtgregory com,github)/mtgregory 201602 oa_pdf/75/67/gkv915.PMC4756847.pdf oads_urls
https://github.com/vqv/ggbiplot com,github)/vqv/ggbiplot 201602 oa_pdf/79/26/EMBR-17-178.PMC4784001.pdf oads_urls
https://github.com/hzi- com,github)/hzi- 201602 oa_pdf/9e/ba/vev025.PMC4989879.pdf oads_urls
https://github.com/rchereji/detect_ndrs_and_flanking_nucleosomes com,github)/rchereji/detect_ndrs_and_flanking_nucleosomes 201602 oa_pdf/bb/d2/211.PMC4728374.pdf oads_urls
https://github.com/rchereji/ com,github)/rchereji 201602 oa_pdf/bb/d2/211.PMC4728374.pdf oads_urls
https://github.com/espresso-research com,github)/espresso-research 201602 oa_pdf/c8/65/CMC-23-408.PMC5403968.pdf non_oads_urls
https://github.com/taoliu/macs com,github)/taoliu/macs 201209 oa_pdf/02/65/1813.PMC3431496.pdf non_oads_urls
http://github.com/wrobstory/vincent com,github)/wrobstory/vincent 201605 oa_pdf/27/4c/649.PMC4864456.pdf non_oads_urls
https://github.com/xyjprc/hon com,github)/xyjprc/hon 201605 oa_pdf/28/19/1600028.PMC4928957.pdf non_oads_urls
https://github.com/fda/openfda com,github)/fda/openfda 201605 oa_pdf/43/12/ocv153.PMC4901374.pdf non_oads_urls
https://github.com/annalam/pypette com,github)/annalam/pypette 201605 oa_pdf/4b/81/BovaMCS000752.PMC4853517.pdf oads_urls
https://github.com/zhanxw/rvtests com,github)/zhanxw/rvtests 201605 oa_pdf/5d/5a/btw079.PMC4848408.pdf oads_urls
https://github.com/iontorrent/ts com,github)/iontorrent/ts 201605 oa_pdf/61/07/jmedgenet-2015-103469.PMC4853542.pdf non_oads_urls
https://github.com/ledell/cvauc com,github)/ledell/cvauc 201605 oa_pdf/73/43/HUMU-37-439.PMC5067603.pdf oads_urls
https://github.com/mit-lcp/mimic-code com,github)/mit-lcp/mimic-code 201605 oa_pdf/76/44/main.PMC4960347.pdf non_oads_urls
https://github.com/blachlylab/ com,github)/blachlylab 201605 oa_pdf/76/81/btw028.PMC4866525.pdf oads_urls
https://github.com/victorian- com,github)/victorian- 201605 oa_pdf/77/70/ncomms11519.PMC4873664.pdf oads_urls
https://github.com/ijmarshall/ com,github)/ijmarshall 201605 oa_pdf/92/43/40271_2016_Article_177.PMC5107194.pdf non_oads_urls
https://github.com/boltdb/bolt com,github)/boltdb/bolt 201605 oa_pdf/a8/f0/677.PMC4836643.pdf oads_urls
https://github.com/ubccr/treat com,github)/ubccr/treat 201605 oa_pdf/a8/f0/677.PMC4836643.pdf oads_urls
https://github.com/stnava/ants/ com,github)/stnava/ants 201605 oa_pdf/aa/42/main.PMC5187496.pdf non_oads_urls
https://github.com/enbrown/eye-canalogram/tree/06461498c8 com,github)/enbrown/eye-canalogram/tree/06461498c8 201605 oa_pdf/af/e5/i1552-5783-57-6-2831.PMC5113980.pdf non_oads_urls
https://github.com/bjornwallner/proq_scripts com,github)/bjornwallner/proq_scripts 201605 oa_pdf/b5/3b/btv767.PMC4848402.pdf oads_urls
https://github.com/lengning/ com,github)/lengning 201605 oa_pdf/c6/a5/btw004.PMC4848403.pdf oads_urls
https://github.com/kokrah/cbcbseq/ com,github)/kokrah/cbcbseq 201605 oa_pdf/cd/2b/mBio.00027-16.PMC4959658.pdf oads_urls
https://github.com/groupschoof/ com,github)/groupschoof 201310 oa_pdf/4d/55/ncomms3640.PMC4089393.pdf oads_urls
http://github.com/genome/sciclone com,github)/genome/sciclone 201310 oa_pdf/4f/2f/41586_2013_Article_BFnature12634.PMC3927368.pdf oads_urls
https://github.com/qbilius com,github)/qbilius 201310 oa_pdf/70/7a/i-perception-4-493.PMC4129382.pdf non_oads_urls
https://github.com/weinreich/fgm-functionalsynthesis com,github)/weinreich/fgm-functionalsynthesis 201310 oa_pdf/94/17/evo0067-2957.PMC4282100.pdf oads_urls
https://github.com/mbostock/d3/wiki/ordinal-scales com,github)/mbostock/d3/wiki/ordinal-scales 201310 oa_pdf/ca/40/srep02652.PMC3788369.pdf oads_urls
https://github.com/saftinet com,github)/saftinet 201310 oa_pdf/f8/64/egems1027.PMC4371513.pdf oads_urls
https://github.com/lulab/ com,github)/lulab 201701 oa_pdf/01/36/gkw798.PMC5224497.pdf oads_urls
https://github.com/najoshi/sickle com,github)/najoshi/sickle 201701 oa_pdf/05/79/1601602.PMC5249256.pdf oads_urls
https://github.com/paci com,github)/paci 201701 oa_pdf/06/d9/HIV-18-45.PMC5132110.pdf oads_urls
https://github.com/calipho-sib/pepx com,github)/calipho-sib/pepx 201701 oa_pdf/14/09/gkw1062.PMC5210547.pdf oads_urls
https://github.com/calipho-sib com,github)/calipho-sib 201701 oa_pdf/14/09/gkw1062.PMC5210547.pdf oads_urls
https://github.com/calipho-sib/pepx com,github)/calipho-sib/pepx 201701 oa_pdf/14/09/gkw1062.PMC5210547.pdf non_oads_urls
https://github.com/tseemann/ com,github)/tseemann 201701 oa_pdf/17/cb/evx003.PMC5381664.pdf non_oads_urls
https://github.com/compbio-uoft/cougar-viz com,github)/compbio-uoft/cougar-viz 201701 oa_pdf/1e/8a/107.PMC5204335.pdf oads_urls
https://github.com/karl616/gnomepeaks com,github)/karl616/gnomepeaks 201701 oa_pdf/26/7c/gkw1061.PMC5224477.pdf oads_urls
https://github.com/aherbert/gdsc-smlm com,github)/aherbert/gdsc-smlm 201701 oa_pdf/28/ff/1601600.PMC5249260.pdf oads_urls
https://github.com/rajarshi/ com,github)/rajarshi 201701 oa_pdf/2c/e5/10.1177_1087057116657513.PMC5302078.pdf non_oads_urls
https://github.com/microb3-is/ com,github)/microb3-is 201701 oa_pdf/47/29/ismej201689a.PMC5315481.pdf non_oads_urls
https://github.com/hipsci/hipsci com,github)/hipsci/hipsci 201701 oa_pdf/47/e6/gkw928.PMC5210631.pdf oads_urls
https://github.com/hipsci/hipsci com,github)/hipsci/hipsci 201701 oa_pdf/47/e6/gkw928.PMC5210631.pdf non_oads_urls
https://github.com/hillerlab/iterativeerrorcorrection/ com,github)/hillerlab/iterativeerrorcorrection 201701 oa_pdf/4a/85/bbw003.PMC5221426.pdf oads_urls
https://github.com/hillerlab/iterative com,github)/hillerlab/iterative 201701 oa_pdf/4a/85/bbw003.PMC5221426.pdf oads_urls
https://github.com/ebispot/goci com,github)/ebispot/goci 201701 oa_pdf/4b/76/gkw1133.PMC5210590.pdf oads_urls
https://github.com/ebispot/goci com,github)/ebispot/goci 201701 oa_pdf/4b/76/gkw1133.PMC5210590.pdf non_oads_urls
https://github.com/najoshi/sickle com,github)/najoshi/sickle 201701 oa_pdf/54/ab/6.PMC5159650.pdf oads_urls
https://github.com/broadinstitute/picard/releases/download/1.131/picard-tools-1.131.zip com,github)/broadinstitute/picard/releases/download/1.131/picard-tools-1.131.zip 201701 oa_pdf/56/0b/gkw1064.PMC5210548.pdf oads_urls
https://github.com/marcgibbons/ com,github)/marcgibbons 201701 oa_pdf/68/a7/gkw986.PMC5210660.pdf oads_urls
https://github.com/1001genomes/arapheno com,github)/1001genomes/arapheno 201701 oa_pdf/68/a7/gkw986.PMC5210660.pdf oads_urls
https://github.com/guipengli/chia-pet2 com,github)/guipengli/chia-pet2 201701 oa_pdf/76/81/gkw809.PMC5224499.pdf oads_urls
https://github.com/guipengli/chia- com,github)/guipengli/chia- 201701 oa_pdf/76/81/gkw809.PMC5224499.pdf non_oads_urls
https://github.com/boutroslab/ com,github)/boutroslab 201701 oa_pdf/7a/f9/gkw997.PMC5210668.pdf oads_urls
https://github.com/stefankroes/ancestry com,github)/stefankroes/ancestry 201701 oa_pdf/81/f3/gkw980.PMC5210656.pdf oads_urls
http://www.github.com/andersenlab/vcf-kit com,github)/andersenlab/vcf-kit 201701 oa_pdf/92/49/gkw893.PMC5210618.pdf oads_urls
