URL SURT Directory Filename URLType
https://bitbucket.org/jlippuner/skynet org,bitbucket)/jlippuner/skynet 201701 /data/lsals/ETD-90K/2017_66686_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/srichers/sedonu org,bitbucket)/srichers/sedonu 201701 /data/lsals/ETD-90K/2017_66716_Physics,-Mathematics-and-Astronomy.pdf text_urls
https://bitbucket.org/talex org,bitbucket)/talex 201501 /data/lsals/ETD-90K/2015_202977_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/young_computation/rose org,bitbucket)/young_computation/rose 201501 /data/lsals/ETD-90K/2015_207760_Biomedical-Engineering.pdf text_urls
https://bitbucket.org/slasley/shakevt2.git org,bitbucket)/slasley/shakevt2.git 201501 /data/lsals/ETD-90K/2015_214077_Civil-and-Environmental-Engineering.pdf annot_urls
https://bitbucket.org/fzzzy/python-actors org,bitbucket)/fzzzy/python-actors 201501 /data/lsals/ETD-90K/2015_229061_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/stober/cmac org,bitbucket)/stober/cmac 201501 /data/lsals/ETD-90K/2015_246220_Computer-Sciences.pdf text_urls
https://bitbucket.org/stober/vizmc/src org,bitbucket)/stober/vizmc/src 201501 /data/lsals/ETD-90K/2015_246220_Computer-Sciences.pdf text_urls
https://bitbucket.org/nastaran/jpf-nhandler org,bitbucket)/nastaran/jpf-nhandler 201501 /data/lsals/ETD-90K/2015_248071_Electrical-and-Computer-Engineering.pdf text_urls
https://vgambhir@bitbucket.org/vgambhir/utoobe.git org,bitbucket)/vgambhir/utoobe.git 201501 /data/lsals/ETD-90K/2015_248188_Electrical-and-Computer-Engineering.pdf text_urls
https://vgambhir@bitbucket.org/vgambhir/utoobe/demo/utoobedemo.swf org,bitbucket)/vgambhir/utoobe/demo/utoobedemo.swf 201501 /data/lsals/ETD-90K/2015_248188_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/svolkova/attribute org,bitbucket)/svolkova/attribute 201501 /data/lsals/ETD-90K/2015_378999_Computer-Science.pdf annot_urls
https://bitbucket.org/speriosu/updown org,bitbucket)/speriosu/updown 201501 /data/lsals/ETD-90K/2015_378999_Computer-Science.pdf annot_urls
https://bitbucket.org/fenics-project/fenics-book/downloads org,bitbucket)/fenics-project/fenics-book/downloads 201501 /data/lsals/ETD-90K/2015_435803_Computer-Science.pdf text_urls
https://bitbucket.org/yoavgo/word2vecf org,bitbucket)/yoavgo/word2vecf 201901 /data/lsals/ETD-90K/2019_254008_Computer-Sciences.pdf annot_urls
https://bitbucket.org/yoavgo/word2vecf org,bitbucket)/yoavgo/word2vecf 201901 /data/lsals/ETD-90K/2019_380217_Computer-Science.pdf annot_urls
https://bitbucket.org/chrisarg/rnaseqgamlss org,bitbucket)/chrisarg/rnaseqgamlss 201901 /data/lsals/ETD-90K/2019_388382_Computer-Science.pdf text_urls
https://bitbucket.org/ugur_koc/auto-tune org,bitbucket)/ugur_koc/auto-tune 201901 /data/lsals/ETD-90K/2019_388944_Computer-Science.pdf annot_urls
https://bitbucket.org/ugur_koc/mangrove org,bitbucket)/ugur_koc/mangrove 201901 /data/lsals/ETD-90K/2019_388944_Computer-Science.pdf annot_urls
https://bitbucket.org/xpacc/plascomcm org,bitbucket)/xpacc/plascomcm 201901 /data/lsals/ETD-90K/2019_436265_Computer-Science.pdf text_urls
https://bitbucket.org/karmake2/itg/src/master org,bitbucket)/karmake2/itg/src/master 201901 /data/lsals/ETD-90K/2019_440064_Computer-Science.pdf text_urls
https://bitbucket.org/karmake2/influencemodeling/src/master org,bitbucket)/karmake2/influencemodeling/src/master 201901 /data/lsals/ETD-90K/2019_440064_Computer-Science.pdf text_urls
https://bitbucket.org/t3m/pe org,bitbucket)/t3m/pe 201901 /data/lsals/ETD-90K/2019_444234_Mathematics.pdf annot_urls
https://www.bitbucket.org/bourdin/mef90-sieve org,bitbucket)/bourdin/mef90-sieve 201901 /data/lsals/ETD-90K/2019_67899_Engineering-and-Applied-Science.pdf text_urls
https://bitbucket.org/averma8053/propel org,bitbucket)/averma8053/propel 201901 /data/lsals/ETD-90K/2019_68045_Engineering-and-Applied-Science.pdf annot_urls
https://bitbucket.org/rivanvx/beamer/wiki/home org,bitbucket)/rivanvx/beamer/wiki/home 201201 /data/lsals/ETD-90K/2012_261213_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/eberlinlab/madi-image/src/master org,bitbucket)/eberlinlab/madi-image/src/master 202001 /data/lsals/ETD-90K/2020_255489_Chemistry.pdf text_urls
https://bitbucket.org/berkeleylab/cs-roofline-toolkit org,bitbucket)/berkeleylab/cs-roofline-toolkit 202001 /data/lsals/ETD-90K/2020_255556_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/sunandita/rae org,bitbucket)/sunandita/rae 202001 /data/lsals/ETD-90K/2020_389328_Computer-Science.pdf annot_urls
https://bitbucket.org/hugolarochelle/mlpython/src org,bitbucket)/hugolarochelle/mlpython/src 202001 /data/lsals/ETD-90K/2020_437303_Electrical-&-Computer-Eng.pdf text_urls
https://bitbucket.org/vrdhrjn2/voronoi org,bitbucket)/vrdhrjn2/voronoi 202001 /data/lsals/ETD-90K/2020_441871_Computer-Science.pdf text_urls
https://bitbucket.org/gitecosystem/ecosystem org,bitbucket)/gitecosystem/ecosystem 202001 /data/lsals/ETD-90K/2020_53291_Civil-and-Environmental-Engineering.pdf text_urls
https://bitbucket.org/lifev-dev/lifev-release/wiki/home org,bitbucket)/lifev-dev/lifev-release/wiki/home 202001 /data/lsals/ETD-90K/2020_53297_Mechanical-Engineering.pdf text_urls
https://bitbucket.org/alephy/lifev/src org,bitbucket)/alephy/lifev/src 202001 /data/lsals/ETD-90K/2020_53297_Mechanical-Engineering.pdf text_urls
https://bitbucket.org/ceshwar/bag-of-communities.git org,bitbucket)/ceshwar/bag-of-communities.git 202001 /data/lsals/ETD-90K/2020_53348_Computer-Science.pdf text_urls
https://bitbucket.org/khansari/lasahandwritingdataset org,bitbucket)/khansari/lasahandwritingdataset 202001 /data/lsals/ETD-90K/2020_53772_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/icl/slate org,bitbucket)/icl/slate 202001 /data/lsals/ETD-90K/2020_53864_Computer-Science.pdf text_urls
https://bitbucket.org/jhunacek/pyhk org,bitbucket)/jhunacek/pyhk 202001 /data/lsals/ETD-90K/2020_67967_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/jhunacek/cable-tester-software org,bitbucket)/jhunacek/cable-tester-software 202001 /data/lsals/ETD-90K/2020_67967_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/jhunacek/mega-cable-tester-firmware org,bitbucket)/jhunacek/mega-cable-tester-firmware 202001 /data/lsals/ETD-90K/2020_67967_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/jhunacek/cable-tester-firmware org,bitbucket)/jhunacek/cable-tester-firmware 202001 /data/lsals/ETD-90K/2020_67967_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/jhunacek/cable-tester-pcb org,bitbucket)/jhunacek/cable-tester-pcb 202001 /data/lsals/ETD-90K/2020_67967_Physics,-Mathematics-and-Astronomy.pdf annot_urls
https://bitbucket.org/mohamed-m-saad/extm org,bitbucket)/mohamed-m-saad/extm 201601 /data/lsals/ETD-90K/2016_202009_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/mohamed-m-saad/ordertm org,bitbucket)/mohamed-m-saad/ordertm 201601 /data/lsals/ETD-90K/2016_202009_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/soccin/seqc org,bitbucket)/soccin/seqc 201601 /data/lsals/ETD-90K/2016_207858_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/aftenkap/pawn org,bitbucket)/aftenkap/pawn 201601 /data/lsals/ETD-90K/2016_207989_Computer-Science.pdf annot_urls
https://bitbucket.org/a_attia/dates org,bitbucket)/a_attia/dates 201601 /data/lsals/ETD-90K/2016_214331_Computer-Science.pdf annot_urls
https://bitbucket.org/a_attia/dates/wiki/home org,bitbucket)/a_attia/dates/wiki/home 201601 /data/lsals/ETD-90K/2016_214331_Computer-Science.pdf annot_urls
https://bitbucket.org/ihmcrobotics/ihmc_ros/wiki/whole-body-controller org,bitbucket)/ihmcrobotics/ihmc_ros/wiki/whole-body-controller 201601 /data/lsals/ETD-90K/2016_226879_Mechanical-Engineering.pdf annot_urls
https://bitbucket.org/viet54/harmonev org,bitbucket)/viet54/harmonev 201601 /data/lsals/ETD-90K/2016_249419_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/boydjj/fault-tolerance-eval org,bitbucket)/boydjj/fault-tolerance-eval 201601 /data/lsals/ETD-90K/2016_249783_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/andyze/lyap_pend_demo org,bitbucket)/andyze/lyap_pend_demo 201601 /data/lsals/ETD-90K/2016_250332_Mechanical-Engineering.pdf annot_urls
https://bitbucket.org/d_ijk_stra/robirank org,bitbucket)/d_ijk_stra/robirank 201601 /data/lsals/ETD-90K/2016_250372_Electrical-and-Computer-Engineering.pdf text_urls
https://bitbucket.org/maismail1984/msdtk-toolkit org,bitbucket)/maismail1984/msdtk-toolkit 201601 /data/lsals/ETD-90K/2016_379028_Computer-Science.pdf text_urls
https://duanjiayi1@bitbucket.org/jiayis_code org,bitbucket)/jiayis_code 201601 /data/lsals/ETD-90K/2016_432995_Electrical-&-Computer-Eng.pdf text_urls
https://bitbucket.org/hgui/tensor2vec org,bitbucket)/hgui/tensor2vec 201601 /data/lsals/ETD-90K/2016_434506_Computer-Science.pdf annot_urls
https://bitbucket.org/rickshin/m5-mcpat-parser org,bitbucket)/rickshin/m5-mcpat-parser 201601 /data/lsals/ETD-90K/2016_435602_Electrical-&-Computer-Eng.pdf text_urls
https://bitbucket.org/dhannasch/yt_grid_traversal org,bitbucket)/dhannasch/yt_grid_traversal 201601 /data/lsals/ETD-90K/2016_444490_Computer-Science.pdf annot_urls
https://bitbucket.org/sst-ca/sstmacro org,bitbucket)/sst-ca/sstmacro 201601 /data/lsals/ETD-90K/2016_51853_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/cherrypy/cherrypy/wiki/home org,bitbucket)/cherrypy/cherrypy/wiki/home 201401 /data/lsals/ETD-90K/2014_232004_Computer-Science.pdf annot_urls
https://bitbucket.org/mattcampbell/graphsynth org,bitbucket)/mattcampbell/graphsynth 201401 /data/lsals/ETD-90K/2014_243869_Mechanical-Engineering.pdf text_urls
https://bitbucket.org/hatswitch/easier org,bitbucket)/hatswitch/easier 201401 /data/lsals/ETD-90K/2014_441647_Computer-Science.pdf text_urls
https://bitbucket.org/rajb245/multilayergreens_evalfixes org,bitbucket)/rajb245/multilayergreens_evalfixes 201401 /data/lsals/ETD-90K/2014_47429_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/huppertt/nirs-toolbox/wiki/home org,bitbucket)/huppertt/nirs-toolbox/wiki/home 201801 /data/lsals/ETD-90K/2018_252852_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/adrianbenton/sprite org,bitbucket)/adrianbenton/sprite 201801 /data/lsals/ETD-90K/2018_379705_Computer-Science.pdf annot_urls
https://bitbucket.org/adrianbenton/dgcca-py3 org,bitbucket)/adrianbenton/dgcca-py3 201801 /data/lsals/ETD-90K/2018_379705_Computer-Science.pdf annot_urls
https://bitbucket.org/sohilas/robust-continuous-clustering/src org,bitbucket)/sohilas/robust-continuous-clustering/src 201801 /data/lsals/ETD-90K/2018_387814_Electrical-Engineering.pdf annot_urls
https://bitbucket.org/dihm/naqslab_devices org,bitbucket)/dihm/naqslab_devices 201801 /data/lsals/ETD-90K/2018_388123_Physics.pdf annot_urls
https://bitbucket.org/dihm/pyandorsdk3 org,bitbucket)/dihm/pyandorsdk3 201801 /data/lsals/ETD-90K/2018_388123_Physics.pdf annot_urls
https://bitbucket.org/ripencc/bgpdump org,bitbucket)/ripencc/bgpdump 201801 /data/lsals/ETD-90K/2018_433178_Computer-Science.pdf annot_urls
https://bitbucket.org/william_gropp/baseenv org,bitbucket)/william_gropp/baseenv 201801 /data/lsals/ETD-90K/2018_433602_Computer-Science.pdf text_urls
https://bitbucket.org/nchan2/sdvtool2 org,bitbucket)/nchan2/sdvtool2 201801 /data/lsals/ETD-90K/2018_434381_Electrical-&-Computer-Eng.pdf text_urls
https://bitbucket.org/nchan2/codev org,bitbucket)/nchan2/codev 201801 /data/lsals/ETD-90K/2018_434381_Electrical-&-Computer-Eng.pdf text_urls
https://bitbucket.org/googolinez/score/src org,bitbucket)/googolinez/score/src 201801 /data/lsals/ETD-90K/2018_52333_Music.pdf text_urls
https://bitbucket.org/mstrobel/procyon org,bitbucket)/mstrobel/procyon 201801 /data/lsals/ETD-90K/2018_53056_Electrical-and-Computer-Engineering.pdf annot_urls
https://bitbucket.org/ptatin/ptatin3d org,bitbucket)/ptatin/ptatin3d 201801 /data/lsals/ETD-90K/2018_67318_Geological-and-Planetary-Sciences.pdf text_urls
