http://isatab.sourceforge.net/isacreator.html net,sourceforge,isatab)/isacreator.html 200907 oa_pdf/39/2b/gkp440.PMC2703982.pdf class_pmc SourceForge
http://pythia.sourceforge.net net,sourceforge,pythia)/ 200907 oa_pdf/3d/05/gkp443.PMC2715258.pdf class_pmc SourceForge
http://jaligner.sourceforge.net/ net,sourceforge,jaligner)/ 200907 oa_pdf/45/b3/gkp410.PMC2703904.pdf class_pmc SourceForge
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 200907 oa_pdf/45/b3/gkp410.PMC2703904.pdf class_pmc SourceForge
http://taverna.sourceforge.net/ net,sourceforge,taverna)/ 200907 oa_pdf/77/9e/gkp300.PMC2703950.pdf class_pmc SourceForge
http://sybil.sourceforge.net net,sourceforge,sybil)/ 200907 oa_pdf/7f/87/gkp286.PMC2703920.pdf class_pmc SourceForge
http://jgap.sourceforge.net net,sourceforge,jgap)/ 200907 oa_pdf/9d/ed/btp283.PMC2732318.pdf class_pmc SourceForge
http://soaplab.sourceforge.net/ net,sourceforge,soaplab)/ 200907 oa_pdf/b7/35/gkp302.PMC2703973.pdf class_pmc SourceForge
http://sourceforge.net/pro-jects/omicbrowse/ net,sourceforge)/pro-jects/omicbrowse 200907 oa_pdf/c5/e0/gkp404.PMC2703975.pdf class_pmc SourceForge
http://sourceforge.net/ net,sourceforge)/ 200907 oa_pdf/e2/39/evp023.PMC2817418.pdf class_pmc SourceForge
http://jtreeview.sourceforge.net/ net,sourceforge,jtreeview)/ 200511 oa_pdf/94/de/main.PMC5172547.pdf class_pmc SourceForge
http://picard.sourceforge.net net,sourceforge,picard)/ 201402 oa_pdf/31/b9/245.PMC3923967.pdf class_pmc SourceForge
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201402 oa_pdf/49/9b/gkt1152.PMC3936708.pdf class_pmc SourceForge
http://bowtie-bio.sourceforge.net/index net,sourceforge,bowtie-bio)/index 201402 oa_pdf/49/9b/gkt1152.PMC3936708.pdf class_pmc SourceForge
http://prinseq.sourceforge.net/ net,sourceforge,prinseq)/ 201402 oa_pdf/50/7a/gkt973.PMC3919587.pdf class_pmc SourceForge
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201402 oa_pdf/5b/d7/291.PMC3912419.pdf class_pmc SourceForge
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201402 oa_pdf/63/68/mBio.00926-13.PMC3950516.pdf class_pmc SourceForge
http://sourceforge.net/projects/sashimi/ net,sourceforge)/projects/sashimi 201402 oa_pdf/6f/d9/MOL2-8-068.PMC5528505.pdf class_pmc SourceForge
http://vcfannotator.sourceforge.net net,sourceforge,vcfannotator)/ 201402 oa_pdf/81/04/mBio.01087-13.PMC3950508.pdf class_pmc SourceForge
https://sourceforge.net/projects/uniquemer/ net,sourceforge)/projects/uniquemer 201402 oa_pdf/81/4f/srep04177.PMC3937784.pdf class_pmc SourceForge
http://phlip.sourceforge.net/phlip-ml net,sourceforge,phlip)/phlip-ml 201402 oa_pdf/8a/0b/jam0116-0258.PMC4255294.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201402 oa_pdf/96/6b/srep04063.PMC3924216.pdf class_pmc SourceForge
http://sourceforge.net/projects/variantmaster/ net,sourceforge)/projects/variantmaster 201402 oa_pdf/ad/de/349.PMC3912425.pdf class_pmc SourceForge
http://sourceforge.net/projects/bactome/files/oliver/oliver_1.zip net,sourceforge)/projects/bactome/files/oliver/oliver_1.zip 201402 oa_pdf/c2/13/719-727.PMC4324282.pdf class_pmc SourceForge
http://sourceforge.net/projects/pennseq.introduction net,sourceforge)/projects/pennseq.introduction 201402 oa_pdf/c9/53/gkt1304.PMC3919567.pdf class_pmc SourceForge
http://bio-bwa.sourceforge.net/bwa.shtml net,sourceforge,bio-bwa)/bwa.shtml 202107 oa_pdf/03/f8/CAC2-41-867.PMC8441059.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/04/8d/1005.PMC8247602.pdf class_pmc SourceForge
http://picard.sourceforge.net net,sourceforge,picard)/ 202107 oa_pdf/05/1b/etm-22-01-10185.PMC8135134.pdf class_pmc SourceForge
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202107 oa_pdf/19/e6/nihms-1727018.PMC8369408.pdf class_pmc SourceForge
http://bowtie-bio.sourceforge.net/bowtie2/manual.shtml net,sourceforge,bowtie-bio)/bowtie2/manual.shtml 202107 oa_pdf/30/9d/nihms-1727190.PMC8371260.pdf class_pmc SourceForge
http://snpeff.sourceforge.net/ net,sourceforge,snpeff)/ 202107 oa_pdf/42/aa/nihms-1722138.PMC8278229.pdf class_pmc SourceForge
https://sourceforge.net/projects/ncproseq/files/ net,sourceforge)/projects/ncproseq/files 202107 oa_pdf/57/95/ijo-59-02-05244.PMC8295027.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 202107 oa_pdf/5d/f9/main.PMC8335632.pdf class_pmc SourceForge
http://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 202107 oa_pdf/60/84/or-46-01-8101.PMC8185505.pdf class_pmc SourceForge
http://treesoft.sourceforge.net/treebest.shtml net,sourceforge,treesoft)/treebest.shtml 202107 oa_pdf/6c/6d/zr-42-4-450.PMC8317180.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 202107 oa_pdf/84/c1/main.PMC8353484.pdf class_pmc SourceForge
https://downloads.sourceforge.net/project/bbmap/ net,sourceforge,downloads)/project/bbmap 202107 oa_pdf/84/c1/main.PMC8353484.pdf class_pmc SourceForge
http://primer3.sourceforge.net/ net,sourceforge,primer3)/ 202107 oa_pdf/9c/37/etm-22-01-10100.PMC8112113.pdf class_pmc SourceForge
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 202107 oa_pdf/a4/91/main.PMC8278207.pdf class_pmc SourceForge
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202107 oa_pdf/a9/99/NRR-17-386.PMC8463968.pdf class_pmc SourceForge
http://bio-bwa.sourceforge.net/bwa.shtml net,sourceforge,bio-bwa)/bwa.shtml 202107 oa_pdf/b7/6b/main.PMC8294598.pdf class_pmc SourceForge
https://sourceforge.net/projects/varscan/ net,sourceforge)/projects/varscan 202107 oa_pdf/b7/6b/main.PMC8294598.pdf class_pmc SourceForge
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 202107 oa_pdf/c1/ad/tcr-10-07-3286.PMC8799213.pdf class_pmc SourceForge
http://varscan.sourceforge.net/ net,sourceforge,varscan)/ 202107 oa_pdf/c1/ad/tcr-10-07-3286.PMC8799213.pdf class_pmc SourceForge
http://luciphor2.sourceforge.net net,sourceforge,luciphor2)/ 202107 oa_pdf/c6/d0/main.PMC8363840.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 202107 oa_pdf/c9/5f/main.PMC8339250.pdf class_pmc SourceForge
http://physimage.sourceforge.net/ net,sourceforge,physimage)/ 202107 oa_pdf/c9/a9/main.PMC8333163.pdf class_pmc SourceForge
https://sourceforge.net/projects/jtreevie net,sourceforge)/projects/jtreevie 202107 oa_pdf/cb/36/TPJ-107-377.PMC8453721.pdf class_pmc SourceForge
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 202107 oa_pdf/d5/c5/ol-22-01-12820.PMC8161460.pdf class_pmc SourceForge
http://subread.sourceforge.net net,sourceforge,subread)/ 202107 oa_pdf/d9/4a/gkab626.PMC8421228.pdf class_pmc SourceForge
http://subread.sourceforge.net/ net,sourceforge,subread)/ 202107 oa_pdf/e5/65/main.PMC8353497.pdf class_pmc SourceForge
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 202107 oa_pdf/f6/e7/ONCO-26-e1161.PMC8265359.pdf class_pmc SourceForge
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 202107 oa_pdf/f7/50/veab068.PMC8438877.pdf class_pmc SourceForge
http://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/fb/b7/gkab541.PMC8450088.pdf class_pmc SourceForge
http://sourceforge.net/projects/altrans/ net,sourceforge)/projects/altrans 201510 oa_pdf/00/19/main.PMC4596912.pdf class_pmc SourceForge
http://abacas.sourceforge.net/manual.html net,sourceforge,abacas)/manual.html 201510 oa_pdf/0c/55/evv201.PMC4994753.pdf class_pmc SourceForge
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201510 oa_pdf/34/b6/bhu140.PMC4585491.pdf class_pmc SourceForge
http://mummer.sourceforge.net net,sourceforge,mummer)/ 201510 oa_pdf/40/0b/zam7178.PMC4579418.pdf class_pmc SourceForge
http://picard.sourceforge.net net,sourceforge,picard)/ 201510 oa_pdf/40/ea/CNCR-121-3481.PMC4832308.pdf class_pmc SourceForge
http://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201510 oa_pdf/48/63/ijc0137-1749.PMC4682465.pdf class_pmc SourceForge
http://sourceforge.net/projects/ net,sourceforge)/projects 201510 oa_pdf/54/cc/hepatmon-15-10-29053.PMC4644573.pdf class_pmc SourceForge
http://sourceforge.net/projects/mireap/ net,sourceforge)/projects/mireap 201510 oa_pdf/54/cc/hepatmon-15-10-29053.PMC4644573.pdf class_pmc SourceForge
http://picard.sourceforge.net net,sourceforge,picard)/ 201510 oa_pdf/6d/f7/gim2014191a.PMC4791490.pdf class_pmc SourceForge
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201510 oa_pdf/86/73/main.PMC4728009.pdf class_pmc SourceForge
http://aw-stats.sourceforge.net/docs/ net,sourceforge,aw-stats)/docs 201510 oa_pdf/88/5a/hir-21-292.PMC4659887.pdf class_pmc SourceForge
http://primer3.sourceforge.net net,sourceforge,primer3)/ 201510 oa_pdf/8f/4d/Jimnez-BarrnMCS000422.PMC4850892.pdf class_pmc SourceForge
http://sourceforge.net/projects/picard/ net,sourceforge)/projects/picard 201510 oa_pdf/8f/4d/Jimnez-BarrnMCS000422.PMC4850892.pdf class_pmc SourceForge
http://sourceforge.net/proj-ects/dnabarcode/ net,sourceforge)/proj-ects/dnabarcode 201510 oa_pdf/9d/76/mtm201541.PMC4701405.pdf class_pmc SourceForge
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201510 oa_pdf/9e/dc/main.PMC5471390.pdf class_pmc SourceForge
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201510 oa_pdf/be/0f/hgv201538.PMC4785540.pdf class_pmc SourceForge
http://sourceforge.net/projects/codonw/ net,sourceforge)/projects/codonw 201510 oa_pdf/d6/87/evv207.PMC4994752.pdf class_pmc SourceForge
http://audacity.sourceforge.net net,sourceforge,audacity)/ 201510 oa_pdf/e0/39/bhu274.PMC4585521.pdf class_pmc SourceForge
http://transposonpsi.sourceforge.net/ net,sourceforge,transposonpsi)/ 201510 oa_pdf/f6/07/evv198.PMC5635591.pdf class_pmc SourceForge
http://xltoolbox.sourceforge.net net,sourceforge,xltoolbox)/ 201005 oa_pdf/01/48/erq067.PMC2877892.pdf class_pmc SourceForge
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201005 oa_pdf/47/5c/jove-39-1869.PMC3149993.pdf class_pmc SourceForge
http://sourceforge.net/projects/casimir-org-uk/ net,sourceforge)/projects/casimir-org-uk 201005 oa_pdf/6e/b7/baq010.PMC2911845.pdf class_pmc SourceForge
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201005 oa_pdf/a1/81/221_2010_Article_2277.PMC2885301.pdf class_pmc SourceForge
http://sourceforge.net/tracker/index.php?func net,sourceforge)/tracker/index.php?func 201005 oa_pdf/e7/af/syq003.PMC2850392.pdf class_pmc SourceForge
http://sourceforge.net/projects/smalt/ net,sourceforge)/projects/smalt 201906 oa_pdf/19/61/920.PMC6581046.pdf class_pmc SourceForge
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201906 oa_pdf/1f/83/cm9-132-1322.PMC6629355.pdf class_pmc SourceForge
http://psn.sourceforge.net/ net,sourceforge,psn)/ 201906 oa_pdf/3b/6b/2093-6966-v22-n02-068.PMC6645343.pdf class_pmc SourceForge
http://sourceforge.net/projects/sashimi/ net,sourceforge)/projects/sashimi 201906 oa_pdf/3e/2e/main.PMC6642358.pdf class_pmc SourceForge
http://iweb.dl.sourceforge.net/project/hrvas/documents/ramshur_thesis.pdf net,sourceforge,dl,iweb)/project/hrvas/documents/ramshur_thesis.pdf 201906 oa_pdf/4c/ba/JAH3-8-e011434.PMC6662376.pdf class_pmc SourceForge
http://klustakwik.sourceforge.net net,sourceforge,klustakwik)/ 201906 oa_pdf/50/c9/aax4843.PMC6594769.pdf class_pmc SourceForge
